mode,scope,label,n_obs_labeled,n_label_classes,k,ari,nmi,homogeneity,completeness,v_measure,label_asw,label_asw_scaled
independent,dataset3,Combined_Clusters,1777,12,5,0.2849937379001412,0.3305800331179653,0.3240085651590152,0.3374235813820619,0.33058003311796536,-0.01130040641874075,0.4943497967906296
independent,dataset3,RNA_Clusters,1777,11,5,0.17335791403418105,0.2722964749128681,0.26698110324077196,0.27782779519881706,0.27229647491286807,0.001348482328467071,0.5006742411642335
independent,dataset3,ATAC_Clusters,1777,11,5,0.2331378574441135,0.31232558037583336,0.28601283631394836,0.3439703248545242,0.3123255803758334,0.017317090183496475,0.5086585450917482
independent,dataset4,Y,1263,8,5,0.5012514134983141,0.5250965956809712,0.5451342062611615,0.5064798126289735,0.5250965956809712,0.050715792924165726,0.5253578964620829
independent,dataset4,Combined_Clusters_annotation,1263,8,5,0.5012514134983141,0.5250965956809712,0.5451342062611615,0.5064798126289735,0.5250965956809712,0.050715792924165726,0.5253578964620829
independent,dataset4,Combined_Clusters,1263,8,5,0.5012514134983141,0.5250965956809713,0.5451342062611616,0.5064798126289735,0.5250965956809713,0.050715792924165726,0.5253578964620829
independent,dataset4,RNA_Clusters,1263,12,5,0.4737863285327306,0.50850388681304,0.4772057393683375,0.5441956532550978,0.5085038868130399,0.024571239948272705,0.5122856199741364
independent,dataset4,ATAC_Clusters,1263,8,5,0.4164207391873883,0.41953896144207947,0.42601930201451654,0.41325281670149827,0.4195389614420794,-0.021074194461107254,0.4894629027694464
independent,dataset1,Y,2129,14,6,0.5114315887015399,0.57047729472679,0.5036541226006206,0.6577446974101292,0.57047729472679,0.03017590008676052,0.5150879500433803
independent,dataset1,Combined_Clusters_annotation,2129,14,6,0.5114315887015399,0.57047729472679,0.5036541226006206,0.6577446974101294,0.57047729472679,0.03017590008676052,0.5150879500433803
independent,dataset1,Combined_Clusters,2129,14,6,0.5114315887015399,0.5704772947267901,0.5036541226006207,0.6577446974101294,0.5704772947267901,0.03017590008676052,0.5150879500433803
independent,dataset1,RNA_Clusters,2129,13,6,0.4322575515826794,0.46455079270759453,0.4222250347137658,0.5163078389377145,0.46455079270759453,0.006517883390188217,0.5032589416950941
